//X Y Z Point_Source_ID User_Data Scan_Angle_Rank Number_of_Returns Return_Number Time Intensity Classification
223046.64999390 536568.29000092 36.13000107 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.058727 49.000000 6.000000
223046.36000061 536568.40000153 35.59000015 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.058729 25.000000 6.000000
223046.07000732 536568.51999664 35.00999832 162.000000 2.000000 -1.000000 2.000000 1.000000 143024622.058732 24.000000 6.000000
223046.05999756 536568.51999664 34.34999847 162.000000 2.000000 -1.000000 2.000000 2.000000 143024622.058732 53.000000 6.000000
223045.77999878 536568.62999725 34.43999863 162.000000 2.000000 -1.000000 3.000000 1.000000 143024622.058735 89.000000 6.000000
223045.77000427 536568.63999939 33.72000122 162.000000 2.000000 -1.000000 3.000000 2.000000 143024622.058735 35.000000 6.000000
223045.50000000 536568.80999756 14.01000023 162.000000 2.000000 -1.000000 3.000000 3.000000 143024622.058735 63.000000 6.000000
223045.46000671 536568.76000214 33.70999908 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.058737 73.000000 6.000000
223045.17999268 536568.87000275 33.36999893 162.000000 2.000000 -1.000000 2.000000 1.000000 143024622.058740 83.000000 6.000000
223044.88999939 536569.05000305 13.57999992 162.000000 2.000000 -1.000000 2.000000 2.000000 143024622.058740 11.000000 6.000000
223044.86999512 536569.00000000 33.04000092 162.000000 2.000000 -1.000000 2.000000 1.000000 143024622.058742 30.000000 6.000000
223044.57000732 536569.16999817 13.60000038 162.000000 2.000000 -1.000000 2.000000 2.000000 143024622.058742 19.000000 6.000000
223044.58999634 536569.11000061 32.61999893 162.000000 2.000000 -1.000000 2.000000 1.000000 143024622.058745 20.000000 6.000000
223044.27999878 536569.29000092 13.64999962 162.000000 2.000000 -1.000000 2.000000 2.000000 143024622.058745 44.000000 6.000000
223044.30000305 536569.23000336 31.70999908 162.000000 2.000000 -1.000000 2.000000 1.000000 143024622.058747 63.000000 6.000000
223044.00000000 536569.40000153 13.68999958 162.000000 2.000000 -1.000000 2.000000 2.000000 143024622.058747 11.000000 6.000000
223044.02000427 536569.33000183 31.80999947 162.000000 2.000000 -1.000000 2.000000 1.000000 143024622.058750 61.000000 6.000000
223043.94999695 536569.37000275 27.69000053 162.000000 2.000000 -1.000000 2.000000 2.000000 143024622.058750 45.000000 6.000000
223043.71000671 536569.45999908 31.54999924 162.000000 2.000000 -1.000000 2.000000 1.000000 143024622.058753 41.000000 6.000000
223043.64999390 536569.48999786 28.25000000 162.000000 2.000000 -1.000000 2.000000 2.000000 143024622.058753 73.000000 6.000000
223043.41000366 536569.56999969 31.20999908 162.000000 2.000000 -1.000000 3.000000 1.000000 143024622.058755 33.000000 6.000000
223043.36999512 536569.59999847 28.75000000 162.000000 2.000000 -1.000000 3.000000 2.000000 143024622.058755 105.000000 6.000000
223043.33000183 536569.62000275 26.95999908 162.000000 2.000000 -1.000000 3.000000 3.000000 143024622.058755 15.000000 6.000000
223043.11999512 536569.69000244 30.98999977 162.000000 2.000000 -1.000000 2.000000 1.000000 143024622.058758 31.000000 6.000000
223043.05999756 536569.72000122 28.34000015 162.000000 2.000000 -1.000000 2.000000 2.000000 143024622.058758 245.000000 6.000000
223042.82000732 536569.80999756 30.65999985 162.000000 2.000000 -1.000000 2.000000 1.000000 143024622.058761 58.000000 6.000000
223042.77000427 536569.83000183 28.30999947 162.000000 2.000000 -1.000000 2.000000 2.000000 143024622.058761 109.000000 6.000000
223042.52000427 536569.91999817 30.38999939 162.000000 2.000000 -1.000000 2.000000 1.000000 143024622.058763 13.000000 6.000000
223042.47999573 536569.94999695 28.30999947 162.000000 2.000000 -1.000000 2.000000 2.000000 143024622.058763 190.000000 6.000000
223042.32000732 536569.98999786 33.95000076 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.058766 726.000000 6.000000
223041.96000671 536570.15000153 29.93000031 162.000000 2.000000 -1.000000 2.000000 1.000000 143024622.058768 49.000000 6.000000
223041.91999817 536570.16999817 28.23999977 162.000000 2.000000 -1.000000 2.000000 2.000000 143024622.058768 142.000000 6.000000
223041.64999390 536570.26999664 29.55999947 162.000000 2.000000 -1.000000 2.000000 1.000000 143024622.058771 52.000000 6.000000
223041.61999512 536570.29000092 28.20999908 162.000000 2.000000 -1.000000 2.000000 2.000000 143024622.058771 118.000000 6.000000
223041.33999634 536570.38999939 29.52000046 162.000000 2.000000 -1.000000 2.000000 1.000000 143024622.058773 39.000000 6.000000
223041.30999756 536570.41000366 28.04000092 162.000000 2.000000 -1.000000 2.000000 2.000000 143024622.058773 55.000000 6.000000
223041.07000732 536570.50000000 29.30999947 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.058776 40.000000 6.000000
223040.75000000 536570.62000275 29.15999985 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.058779 26.000000 6.000000
223040.50000000 536570.76000214 18.57999992 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.058779 22.000000 6.000000
223040.47000122 536570.73000336 28.97999954 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.058781 24.000000 6.000000
223040.21000671 536570.87000275 18.51000023 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.058781 22.000000 6.000000
223040.17999268 536570.84999847 28.78000069 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.058784 12.000000 6.000000
223039.91999817 536570.98000336 18.51000023 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.058784 36.000000 6.000000
223039.89999390 536570.95999908 28.69000053 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.058786 61.000000 6.000000
223039.63999939 536571.08999634 18.42000008 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.058786 44.000000 6.000000
223039.58999634 536571.08000183 28.55999947 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.058789 61.000000 6.000000
223039.32000732 536571.22000122 18.37000084 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.058789 35.000000 6.000000
223039.28999329 536571.19999695 28.42000008 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.058792 47.000000 6.000000
223039.00999451 536571.33999634 18.29999924 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.058792 41.000000 6.000000
223039.00000000 536571.30999756 28.28000069 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.058794 25.000000 6.000000
223038.72000122 536571.44999695 18.27000046 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.058794 50.000000 6.000000
223038.69000244 536571.44000244 27.81999969 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.058797 115.000000 6.000000
223038.41000366 536571.56999969 18.23999977 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.058797 17.000000 6.000000
223038.41000366 536571.55000305 27.96999931 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.058799 74.000000 6.000000
223038.11999512 536571.69000244 18.17000008 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.058799 32.000000 6.000000
223038.13000488 536571.65000153 28.06999969 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.058802 49.000000 6.000000
223037.83999634 536571.80000305 18.12000084 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.058802 16.000000 6.000000
223037.53999329 536571.91999817 18.05999947 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.058804 27.000000 6.000000
223037.55999756 536571.87999725 28.32999992 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.058807 27.000000 6.000000
223037.24000549 536572.04000092 18.02000046 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.058807 11.000000 6.000000
223037.22999573 536572.01000214 27.77000046 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.058810 16.000000 6.000000
223036.91999817 536572.16000366 17.98999977 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.058810 41.000000 6.000000
223036.96000671 536572.12000275 27.70000076 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.058812 24.000000 6.000000
223036.63999939 536572.26999664 17.94000053 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.058812 25.000000 6.000000
223036.64999390 536572.23999786 27.71999931 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.058815 32.000000 6.000000
223036.32000732 536572.40000153 17.87000084 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.058815 34.000000 6.000000
223036.36999512 536572.34999847 27.70999908 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.058817 77.000000 6.000000
223036.03999329 536572.51000214 17.80999947 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.058817 22.000000 6.000000
223036.08999634 536572.45999908 27.62999916 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.058820 128.000000 6.000000
223035.78999329 536572.56999969 27.38999939 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.058822 77.000000 6.000000
223035.49000549 536572.72000122 18.57999992 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.058822 299.000000 6.000000
223035.49000549 536572.69999695 27.23999977 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.058825 150.000000 6.000000
223035.16999817 536572.81999969 27.17000008 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.058828 45.000000 6.000000
223034.91000366 536572.91999817 27.50000000 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.058830 18.000000 6.000000
223034.58000183 536573.08000183 18.51000023 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.058830 35.000000 6.000000
223034.60000610 536573.04000092 27.53000069 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.058833 15.000000 6.000000
223034.57000732 536573.05999756 26.62999916 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.058833 40.000000 6.000000
223034.28999329 536573.16999817 26.52000046 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.058835 53.000000 6.000000
223034.02999878 536573.26999664 27.27000046 162.000000 2.000000 -2.000000 1.000000 1.000000 143024622.058838 132.000000 6.000000
223033.75999451 536573.37000275 27.46999931 162.000000 2.000000 -2.000000 3.000000 1.000000 143024622.058840 46.000000 6.000000
223033.61000061 536573.44999695 23.46999931 162.000000 2.000000 -2.000000 3.000000 2.000000 143024622.058840 11.000000 6.000000
223033.36999512 536573.55999756 17.37000084 162.000000 2.000000 -2.000000 3.000000 3.000000 143024622.058840 10.000000 6.000000
223033.46000671 536573.48999786 27.65999985 162.000000 2.000000 -2.000000 2.000000 1.000000 143024622.058843 44.000000 6.000000
223033.30000305 536573.56999969 23.62000084 162.000000 2.000000 -2.000000 2.000000 2.000000 143024622.058843 30.000000 6.000000
223033.41999817 536573.48999786 34.11000061 162.000000 2.000000 -3.000000 1.000000 1.000000 143024622.058846 526.000000 6.000000
223032.86999512 536573.72000122 27.70000076 162.000000 2.000000 -3.000000 3.000000 1.000000 143024622.058848 36.000000 6.000000
223032.83000183 536573.73999786 26.54000092 162.000000 2.000000 -3.000000 3.000000 2.000000 143024622.058848 78.000000 6.000000
223032.44999695 536573.91999817 17.22999954 162.000000 2.000000 -3.000000 3.000000 3.000000 143024622.058848 19.000000 6.000000
223032.58000183 536573.83000183 27.80999947 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.058851 11.000000 6.000000
223032.13999939 536574.04000092 17.26000023 162.000000 2.000000 -3.000000 2.000000 2.000000 143024622.058851 57.000000 6.000000
223032.30000305 536573.94999695 27.90999985 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.058854 26.000000 6.000000
223032.16000366 536574.01000214 24.55999947 162.000000 2.000000 -3.000000 2.000000 2.000000 143024622.058854 136.000000 6.000000
223032.02000427 536574.05000305 27.92000008 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.058856 15.000000 6.000000
223031.88000488 536574.12000275 24.60000038 162.000000 2.000000 -3.000000 2.000000 2.000000 143024622.058856 178.000000 6.000000
223031.72999573 536574.16999817 27.87000084 162.000000 2.000000 -3.000000 1.000000 1.000000 143024622.058859 57.000000 6.000000
223031.44999695 536574.27999878 28.12000084 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.058861 14.000000 6.000000
223030.80999756 536574.56999969 13.53999996 162.000000 2.000000 -3.000000 2.000000 2.000000 143024622.058861 33.000000 6.000000
223031.13999939 536574.40000153 28.20000076 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.058864 10.000000 6.000000
223030.97000122 536574.48000336 24.35000038 162.000000 2.000000 -3.000000 2.000000 2.000000 143024622.058864 100.000000 6.000000
223030.86999512 536574.51000214 28.31999969 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.058866 27.000000 6.000000
223030.19999695 536574.80999756 13.59000015 162.000000 2.000000 -3.000000 2.000000 2.000000 143024622.058866 278.000000 6.000000
223030.55999756 536574.62999725 28.36000061 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.058869 79.000000 6.000000
223030.28999329 536574.73000336 28.45000076 162.000000 2.000000 -3.000000 1.000000 1.000000 143024622.058872 115.000000 6.000000
223030.00999451 536574.83999634 28.67000008 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.058874 22.000000 6.000000
223029.74000549 536574.94999695 28.78000069 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.058877 29.000000 6.000000
223029.44000244 536575.06999969 28.92000008 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.058879 34.000000 6.000000
223029.14999390 536575.18000031 29.04000092 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.058882 45.000000 6.000000
223028.86999512 536575.29000092 29.25000000 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.058885 69.000000 6.000000
223028.77000427 536575.33000183 27.27000046 162.000000 2.000000 -3.000000 2.000000 2.000000 143024622.058885 23.000000 6.000000
223028.58000183 536575.40000153 29.42000008 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.058887 47.000000 6.000000
223028.30000305 536575.51000214 29.56999969 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.058890 53.000000 6.000000
223028.02999878 536575.61000061 29.76000023 162.000000 2.000000 -3.000000 3.000000 1.000000 143024622.058892 31.000000 6.000000
223027.94000244 536575.66000366 27.89999962 162.000000 2.000000 -3.000000 3.000000 2.000000 143024622.058892 91.000000 6.000000
223027.76000214 536575.72000122 29.94000053 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.058895 31.000000 6.000000
223027.47000122 536575.83000183 30.14999962 162.000000 2.000000 -3.000000 3.000000 1.000000 143024622.058897 23.000000 6.000000
223027.37999725 536575.87000275 28.35000038 162.000000 2.000000 -3.000000 3.000000 2.000000 143024622.058897 59.000000 6.000000
223027.16999817 536575.94999695 30.31999969 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.058900 78.000000 6.000000
223026.90000153 536576.05999756 30.22999954 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.058903 142.000000 6.000000
223026.62000275 536576.16000366 30.82999992 162.000000 2.000000 -3.000000 2.000000 1.000000 143024622.058905 23.000000 6.000000
223026.36000061 536576.26999664 31.07999992 162.000000 2.000000 -3.000000 3.000000 1.000000 143024622.058908 17.000000 6.000000
223026.26000214 536576.30999756 29.28000069 162.000000 2.000000 -3.000000 3.000000 2.000000 143024622.058908 66.000000 6.000000
223026.05000305 536576.38999939 30.67000008 162.000000 2.000000 -3.000000 1.000000 1.000000 143024622.058910 39.000000 6.000000
223047.03999329 536568.44000244 37.09999847 162.000000 2.000000 -1.000000 2.000000 1.000000 143024622.064860 105.000000 6.000000
223047.03999329 536568.44000244 37.09999847 162.000000 2.000000 -1.000000 2.000000 2.000000 143024622.064860 105.000000 6.000000
223046.75999451 536568.55000305 37.40999985 162.000000 2.000000 -1.000000 2.000000 1.000000 143024622.064863 30.000000 6.000000
223046.74000549 536568.55999756 36.40000153 162.000000 2.000000 -1.000000 2.000000 2.000000 143024622.064863 27.000000 6.000000
223046.47999573 536568.66000366 36.72000122 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.064865 86.000000 6.000000
223046.19000244 536568.76999664 36.08000183 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.064868 51.000000 6.000000
223045.88999939 536568.88999939 35.45999908 162.000000 2.000000 -1.000000 2.000000 1.000000 143024622.064870 26.000000 6.000000
223045.88000488 536568.90000153 34.49000168 162.000000 2.000000 -1.000000 2.000000 2.000000 143024622.064870 40.000000 6.000000
223045.57000732 536569.01999664 34.66999817 162.000000 2.000000 -1.000000 1.000000 1.000000 143024622.064873 121.000000 6.000000
